establishment_id,establishment_name,mgr_id,zipcode,lat,long,city,state,no_of_rooms
1750,Supertel Bay Port,28742,48720,43.8294,-83.34808,Bay Port,MI,84
1751,Supertel Cromona,38815,41810,37.18492,-82.67278,Cromona,KY,291
1752,Supertel Bangs,48503,76823,31.68718,-99.16205,Bangs,TX,23
1753,Supertel Metropolis,15978,62960,37.22515,-88.71097,Metropolis,IL,178
1754,Supertel Manton,7815,49663,44.42494,-85.39147,Manton,MI,209
1755,Supertel Diamond Point,12859,12824,43.5279,-73.71386,Diamond Point,NY,24
1756,Supertel Norwich,26519,5055,43.75481,-72.31145,Norwich,VT,66
1757,Supertel Langtry,22758,78871,29.90185,-101.62018,Langtry,TX,222
1758,Supertel Butte Falls,39316,97522,42.56594,-122.46886,Butte Falls,OR,74
1759,Supertel Ames,1976,50010,42.03316,-93.58761,Ames,IA,276
1760,Supertel Chicago,36989,60638,41.78175,-87.77057,Chicago,IL,170
1761,Supertel Lee,21680,3861,43.11931,-71.0068,Lee,NH,199
1762,Supertel Durham,36596,67438,38.50366,-97.27861,Durham,KS,177
1763,Supertel Tower City,39015,58071,46.9436,-97.68278,Tower City,ND,130
1764,Supertel West Jordan,44097,84084,40.62139,-111.96603,West Jordan,UT,97
1765,Supertel Merizo,47818,96916,13.26593,144.68915,Merizo,GU,248
1766,Supertel Malone,46784,98559,46.95884,-123.32749,Malone,WA,261
1767,Supertel Burlington,30947,58722,48.25238,-101.50079,Burlington,ND,113
1768,Supertel McCaskill,35922,71847,33.92616,-93.63361,McCaskill,AR,110
1769,Supertel North Hollywood,13930,91602,34.15078,-118.36633,North Hollywood,CA,24
1770,Supertel Quincy,46558,65735,38.03728,-93.48391,Quincy,MO,171
1771,Supertel Dillard,22218,97432,43.10445,-123.4294,Dillard,OR,227
1772,Supertel Uniontown,34926,72955,35.6081,-94.44445,Uniontown,AR,111
1773,Supertel Turner,12541,48765,44.15367,-83.71885,Turner,MI,118
1774,Supertel Viroqua,19320,54665,43.5319,-90.92134,Viroqua,WI,51
1775,Supertel Old Chatham,36608,12136,42.43249,-73.56016,Old Chatham,NY,75
1776,Supertel Rockmart,44135,30153,33.96678,-85.05425,Rockmart,GA,297
1777,Supertel Germantown,6807,38139,35.08615,-89.75581,Germantown,TN,133
1778,Supertel Moss Point,14248,39563,30.42449,-88.52601,Moss Point,MS,148
1779,Supertel North Java,25328,14113,42.66813,-78.33624,North Java,NY,225
1780,Supertel Chambersville,37057,15723,40.70066,-79.1582,Chambersville,PA,114
1781,Supertel Lee,143,1238,42.30072,-73.22553,Lee,MA,221
1782,Supertel Dewittville,11561,14728,42.2648,-79.41689,Dewittville,NY,110
1783,Supertel Orwell,25879,44076,41.52728,-80.81867,Orwell,OH,30
1784,Supertel Farmington,9538,87401,36.73824,-108.18377,Farmington,NM,111
1785,Supertel Fisher,18282,72429,35.48895,-90.93972,Fisher,AR,276
1786,Supertel Siler,7776,40763,36.68848,-83.94403,Siler,KY,114
1787,Supertel Faison,38564,28341,35.11919,-78.17577,Faison,NC,27
1788,Supertel Newport,18204,2841,41.51261,-71.32522,Newport,RI,234
1789,Supertel Lake City,48435,51449,42.26614,-94.73475,Lake City,IA,101
1790,Supertel West Elizabeth,44806,15088,40.27159,-79.89607,West Elizabeth,PA,210
1791,Supertel Stockertown,26154,18083,40.75494,-75.2637,Stockertown,PA,123
1792,Supertel Elizabeth,49322,15037,40.25649,-79.85017,Elizabeth,PA,116
1793,Supertel Sanford,9063,23426,37.92706,-75.67506,Sanford,VA,71
1794,Supertel Beyer,12220,16211,40.79436,-79.2023,Beyer,PA,224
1795,Supertel West Columbia,7115,25287,38.96158,-82.04834,West Columbia,WV,283
1796,Supertel Plainfield,37550,17081,40.20121,-77.28322,Plainfield,PA,249
1797,Supertel Salt Lake City,3043,84106,40.70678,-111.85571,Salt Lake City,UT,153
1798,Supertel Zebulon,12652,27597,35.84034,-78.30303,Zebulon,NC,73
1799,Supertel Martinsville,43909,24112,36.72378,-79.84921,Martinsville,VA,227
1800,Supertel Bylas,40045,85530,33.09361,-110.23109,Bylas,AZ,22
1801,Supertel Chagrin Falls,48372,44022,41.44747,-81.4045,Chagrin Falls,OH,109
1802,Supertel David City,38092,68632,41.24266,-97.13288,David City,NE,46
1803,Supertel Geneseo,26244,67444,38.54759,-98.12702,Geneseo,KS,276
1804,Supertel De Pere,20234,54115,44.40552,-88.09195,De Pere,WI,59
1805,Supertel Puposky,2516,56667,47.73569,-94.94199,Puposky,MN,281
1806,Supertel Shoreham,22411,5770,43.88662,-73.32771,Shoreham,VT,87
1807,Supertel Merigold,40059,38759,33.82495,-90.73501,Merigold,MS,219
1808,Supertel North Manchester,5585,46962,40.98774,-85.76675,North Manchester,IN,252
1809,Supertel White Sulphur Springs,9750,12787,41.7931,-74.8365,White Sulphur Springs,NY,262
1810,Supertel Abbott,30326,76621,31.87789,-97.08891,Abbott,TX,278
1811,Supertel Walnutport,6313,18088,40.76578,-75.5576,Walnutport,PA,188
1812,Supertel Arverne,72,11692,40.59373,-73.79201,Arverne,NY,262
1813,Supertel Tyrone,38978,88065,32.71375,-108.30231,Tyrone,NM,300
1814,Supertel Farley,41983,52046,42.44024,-91.0119,Farley,IA,66
1815,Supertel Monroe,12096,84754,38.60521,-112.11747,Monroe,UT,180
1816,Supertel Oneonta,99,35121,33.9397,-86.454,Oneonta,AL,286
1817,Supertel Paoli,25916,73074,34.83269,-97.27917,Paoli,OK,116
1818,Supertel Louisville,19341,40272,38.08291,-85.85315,Louisville,KY,152
1819,Supertel Kirkman,49229,51447,41.72101,-95.19196,Kirkman,IA,43
1820,Supertel Gig Harbor,34066,98332,47.36514,-122.59858,Gig Harbor,WA,247
1821,Supertel Frenchglen,13245,97736,42.66655,-118.92058,Frenchglen,OR,97
1822,Supertel Sharon,17084,2067,42.10778,-71.18183,Sharon,MA,242
1823,Supertel Scottdale,29369,15683,40.10926,-79.60492,Scottdale,PA,279
1824,Supertel Trout Lake,13375,49793,46.21221,-85.04417,Trout Lake,MI,250
1825,Supertel Sacramento,15431,95841,38.66031,-121.34812,Sacramento,CA,83
1826,Supertel Iron Gate,32901,24448,37.79836,-79.79002,Iron Gate,VA,101
1827,Supertel Evansville,30653,47714,37.95768,-87.52102,Evansville,IN,299
1828,Supertel Blackburn,47663,65321,39.08604,-93.4526,Blackburn,MO,215
1829,Supertel New Castle,1210,24127,37.47949,-80.19468,New Castle,VA,143
1830,Supertel New Auburn,690,55366,44.67233,-94.2346,New Auburn,MN,240
1831,Supertel Clarksburg,46091,20871,39.2592,-77.28187,Clarksburg,MD,62
1832,Supertel Patchogue,11524,11772,40.76118,-72.9875,Patchogue,NY,41
1833,Supertel Suffolk,34399,23436,36.89516,-76.50873,Suffolk,VA,148
1834,Supertel Towson,40334,21286,39.41374,-76.57375,Towson,MD,282
1835,Supertel Clarksburg,9728,26301,39.28629,-80.37735,Clarksburg,WV,49
1836,Supertel Arlington Heights,13483,60004,42.11206,-87.97895,Arlington Heights,IL,113
1837,Supertel Ariton,10702,36311,31.60092,-85.68372,Ariton,AL,249
1838,Supertel Shannon City,23115,50861,40.91163,-94.25685,Shannon City,IA,265
1839,Supertel North Prairie,41879,53153,42.94056,-88.40237,North Prairie,WI,186
1840,Supertel Somerville,30503,35670,34.46318,-86.72356,Somerville,AL,75
1841,Supertel Scaly Mountain,4611,28775,35.01916,-83.32186,Scaly Mountain,NC,203
1842,Supertel Fife Lake,43582,49633,44.55709,-85.19318,Fife Lake,MI,289
1843,Supertel Papineau,26846,60956,40.96775,-87.7163,Papineau,IL,32
1844,Supertel Belmore,44728,45815,41.157,-83.94267,Belmore,OH,26
1845,Supertel Columbus,15713,58727,48.85542,-102.80479,Columbus,ND,250
1846,Supertel Oakland,39400,94610,37.81229,-122.24048,Oakland,CA,283
1847,Supertel Brooksville,18348,39739,33.23843,-88.57855,Brooksville,MS,184
1848,Supertel Columbia,28333,29229,34.14697,-80.89316,Columbia,SC,127
1849,Supertel Middleport,48641,17953,40.74728,-76.09969,Middleport,PA,188
1850,Supertel Fairfax Station,24562,22039,38.74992,-77.31536,Fairfax Station,VA,20
1851,Supertel Victoria,28031,77905,28.72789,-97.0508,Victoria,TX,156
1852,Supertel Mount Pleasant,28858,48858,43.61483,-84.79576,Mount Pleasant,MI,242
1853,Supertel Broadalbin,33529,12025,43.09142,-74.11924,Broadalbin,NY,239
1854,Supertel Ellinwood,24287,67526,38.29764,-98.54711,Ellinwood,KS,182
1855,Supertel Taft,44580,78390,28.00198,-97.35631,Taft,TX,101
1856,Supertel Centrahoma,877,74534,34.61965,-96.36634,Centrahoma,OK,262
1857,Supertel Hayesville,8498,52562,41.26539,-92.24858,Hayesville,IA,261
1858,Supertel Shipman,43720,62685,39.14209,-89.99689,Shipman,IL,152
1859,Supertel East Lynne,3733,64743,38.66596,-94.21827,East Lynne,MO,76
1860,Supertel Breezewood,41502,15533,39.98585,-78.24566,Breezewood,PA,55
1861,Supertel Moro,33522,62067,38.92961,-89.98837,Moro,IL,205
1862,Supertel Riverside,12828,60546,41.83834,-87.82132,Riverside,IL,268
1863,Supertel Middletown,7136,95461,38.762,-122.59314,Middletown,CA,22
1864,Supertel Campaign,23132,38550,35.76982,-85.63268,Campaign,TN,104
1865,Supertel Mobile,2259,36609,30.66086,-88.16378,Mobile,AL,260
1866,Supertel Delta,39361,63744,37.19331,-89.71831,Delta,MO,199
1867,Supertel Hannibal,30975,13074,43.31035,-76.54786,Hannibal,NY,164
1868,Supertel Huddleston,2237,24104,37.13546,-79.48773,Huddleston,VA,77
1869,Supertel Corydon,42974,42406,37.77792,-87.74496,Corydon,KY,119
1870,Supertel Clay Center,22529,67432,39.33503,-97.17997,Clay Center,KS,241
1871,Supertel Calliham,49491,78007,28.48212,-98.40373,Calliham,TX,27
1872,Supertel New Albany,19384,47150,38.28831,-85.84775,New Albany,IN,33
1873,Supertel Columbia City,47675,97018,45.8957,-122.81165,Columbia City,OR,135
1874,Supertel Alviso,39646,95002,37.44075,-122.00047,Alviso,CA,21
1875,Supertel Fort Oglethorpe,367,30742,34.93566,-85.24482,Fort Oglethorpe,GA,232
1876,Supertel San Bernardino,34342,92410,34.10655,-117.29574,San Bernardino,CA,297
1877,Supertel Candler,45895,28715,35.51247,-82.71196,Candler,NC,112
1878,Supertel Norris City,45436,62869,37.96608,-88.28336,Norris City,IL,162
1879,Supertel West Hickory,43083,16370,41.56586,-79.44796,West Hickory,PA,22
1880,Supertel Fayette,42143,39069,31.6836,-91.04038,Fayette,MS,180
1881,Supertel Pilot Point,10339,76258,33.37202,-96.9204,Pilot Point,TX,172
1882,Supertel Glenolden,18131,19036,39.90368,-75.29323,Glenolden,PA,64
1883,Supertel Molino,24617,32577,30.73453,-87.37471,Molino,FL,214
1884,Supertel Walthill,27556,68067,42.1519,-96.48603,Walthill,NE,211
1885,Supertel New York,38354,10038,40.70914,-74.00298,New York,NY,63
1886,Supertel Mount Hope,22514,67108,37.81428,-97.68621,Mount Hope,KS,247
1887,Supertel Kissimmee,40421,34747,28.31111,-81.59107,Kissimmee,FL,244
1888,Supertel Somersville,31529,6072,41.98465,-72.4876,Somersville,CT,158
1889,Supertel Loma,32829,81524,39.2842,-108.73257,Loma,CO,42
1890,Supertel Sandia,30705,78383,28.07713,-97.94425,Sandia,TX,247
1891,Supertel Shannon,4466,38868,34.12168,-88.74692,Shannon,MS,91
1892,Supertel Bannister,48692,48807,43.15277,-84.40671,Bannister,MI,122
1893,Supertel Garden Grove,32798,50103,40.79292,-93.61079,Garden Grove,IA,184
1894,Supertel Lexington,21994,73051,35.03175,-97.24629,Lexington,OK,80
1895,Supertel Saratoga,10677,77585,30.29949,-94.5294,Saratoga,TX,106
1896,Supertel Lehigh,28112,67073,38.39167,-97.32624,Lehigh,KS,42
1897,Supertel Panama City,46300,32404,30.19075,-85.51122,Panama City,FL,40
1898,Supertel Delta,24070,52550,41.31635,-92.36254,Delta,IA,89
1899,Supertel Meyers Chuck,37177,99903,55.73414,-132.10669,Meyers Chuck,AK,127
1900,Supertel Lyndonville,32832,5851,44.55297,-72.05732,Lyndonville,VT,176
1901,Supertel Valencia,11402,16059,40.70425,-79.92812,Valencia,PA,143
1902,Supertel Astor,44578,32102,29.1359,-81.52544,Astor,FL,208
1903,Supertel Sweet Springs,34653,65351,38.98445,-93.38628,Sweet Springs,MO,293
1904,Supertel Portland,22980,97219,45.45413,-122.69972,Portland,OR,193
1905,Supertel Hinton,46540,73047,35.45658,-98.31553,Hinton,OK,140
1906,Supertel Dexter,26440,50070,41.45402,-94.23745,Dexter,IA,194
1907,Supertel Temple,29869,4984,44.69648,-70.28054,Temple,ME,74
1908,Supertel Forest Home,27013,36030,31.86044,-86.85697,Forest Home,AL,217
1909,Supertel Summerfield,8735,71079,32.94811,-92.81941,Summerfield,LA,48
1910,Supertel Iron Station,11681,28080,35.45269,-81.10995,Iron Station,NC,229
1911,Supertel Minneapolis,3878,55436,44.90345,-93.37409,Minneapolis,MN,172
1912,Supertel Savanna,26878,61074,42.12615,-90.13061,Savanna,IL,200
1913,Supertel Houston,48513,77002,29.75635,-95.36538,Houston,TX,255
1914,Supertel Keene,29379,12942,44.26023,-73.79523,Keene,NY,91
1915,Supertel East Glacier Park,23834,59434,48.68682,-113.55678,East Glacier Park,MT,77
1916,Supertel Wolverine,279,49799,45.26597,-84.58177,Wolverine,MI,105
1917,Supertel Athens,47368,30609,33.93289,-83.37223,Athens,GA,75
1918,Supertel Jadwin,6599,65501,37.47319,-91.5549,Jadwin,MO,227
1919,Supertel Hilltop,20575,25855,37.94052,-81.15296,Hilltop,WV,272
1920,Supertel Schlater,46556,38952,33.63041,-90.33711,Schlater,MS,102
1921,Supertel Albuquerque,40314,87123,35.06206,-106.46991,Albuquerque,NM,287
1922,Supertel Somerville,32762,2145,42.39206,-71.0895,Somerville,MA,252
1923,Supertel Saint Michael,43348,15951,40.3307,-78.77209,Saint Michael,PA,76
1924,Supertel Arab,45633,35016,34.32545,-86.5033,Arab,AL,253
1925,Supertel Toney,48992,35773,34.89431,-86.71282,Toney,AL,73
1926,Supertel Armington,9379,61721,40.35349,-89.32238,Armington,IL,297
1927,Supertel Mumford,37515,14511,42.99603,-77.87762,Mumford,NY,244
1928,Supertel Salt Lake City,27512,84114,40.77794,-111.88831,Salt Lake City,UT,93
1929,Supertel Escondido,11349,92029,33.08555,-117.12885,Escondido,CA,184
1930,Supertel Percy,30227,62272,38.00241,-89.61562,Percy,IL,227
1931,Supertel Macon,11274,27551,36.43339,-78.05231,Macon,NC,38
1932,Supertel Higginsport,18574,45131,38.78997,-83.96729,Higginsport,OH,283
1933,Supertel Valdosta,10257,31605,30.93334,-83.23482,Valdosta,GA,95
1934,Supertel Topeka,527,66621,39.03313,-95.70237,Topeka,KS,91
1935,Supertel La Vergne,27832,37086,36.02177,-86.55971,La Vergne,TN,154
1936,Supertel Corona,12767,88318,34.22491,-105.44166,Corona,NM,226
1937,Supertel Sipsey,25148,35584,33.82161,-87.08692,Sipsey,AL,272
1938,Supertel Bunch,28998,74931,35.69226,-94.76459,Bunch,OK,133
1939,Supertel Boulder,11675,80305,39.97733,-105.24877,Boulder,CO,54
1940,Supertel Garnavillo,10051,52049,42.8823,-91.20521,Garnavillo,IA,71
1941,Supertel Chicago,10721,60623,41.84793,-87.71753,Chicago,IL,56
1942,Supertel Anaheim,13678,92805,33.83003,-117.90568,Anaheim,CA,296
1943,Supertel Jupiter,46598,33469,26.98275,-80.1092,Jupiter,FL,149
1944,Supertel Baker,38723,70714,30.58634,-91.12812,Baker,LA,58
1945,Supertel Guayama,6519,784,18.00558,-66.13651,Guayama,PR,134
1946,Supertel Nashville,18969,37214,36.16789,-86.66296,Nashville,TN,245
1947,Supertel Holmes,22705,19043,39.90042,-75.30891,Holmes,PA,216
1948,Supertel Keymar,7204,21757,39.59902,-77.25906,Keymar,MD,249
1949,Supertel Riverside,45441,49084,42.18018,-86.3852,Riverside,MI,60
1950,Supertel Sneedville,18628,37869,36.51555,-83.24579,Sneedville,TN,247
1951,Supertel Muskegon,32836,49444,43.17671,-86.19892,Muskegon,MI,184
1952,Supertel Thayer,22665,62689,39.53402,-89.76555,Thayer,IL,143
1953,Supertel Saint Louis,44273,63126,38.5496,-90.37868,Saint Louis,MO,262
1954,Supertel Franktown,22538,80116,39.30711,-104.71947,Franktown,CO,94
1955,Supertel Lake Pleasant,47498,1347,42.56027,-72.51321,Lake Pleasant,MA,106
1956,Supertel Greenbelt,32251,20771,39.00289,-76.85534,Greenbelt,MD,255
1957,Supertel Fort Wayne,37297,46819,40.96409,-85.13256,Fort Wayne,IN,23
1958,Supertel Dallas,3901,75205,32.83657,-96.79617,Dallas,TX,145
1959,Supertel Alto,44831,88312,33.43186,-105.64397,Alto,NM,233
1960,Supertel Beaverdam,31137,23015,37.93127,-77.63124,Beaverdam,VA,200
1961,Supertel Dixon,4928,95620,38.40599,-121.75689,Dixon,CA,207
1962,Supertel Flippin,12465,72634,36.23693,-92.54891,Flippin,AR,108
1963,Supertel Smithville,22941,78957,30.01279,-97.17481,Smithville,TX,267
1964,Supertel Kennewick,37266,99338,46.17362,-119.27403,Kennewick,WA,36
1965,Supertel Borger,31440,79007,35.66635,-101.41444,Borger,TX,299
1966,Supertel Jet,16932,73749,36.70566,-98.16283,Jet,OK,37
1967,Supertel Newbury,8714,3255,43.3149,-72.02795,Newbury,NH,96
1968,Supertel Washington,37763,66968,39.8294,-97.06524,Washington,KS,37
1969,Supertel Middleboro,13401,2346,41.88034,-70.87446,Middleboro,MA,69
1970,Supertel Dumont,42781,80436,39.78203,-105.64349,Dumont,CO,232
1971,Supertel Salix,13273,51052,42.31063,-96.26343,Salix,IA,33
1972,Supertel Donovan,18998,60931,40.8919,-87.58654,Donovan,IL,64
1973,Supertel Florence,4671,54121,45.86385,-88.32899,Florence,WI,22
1974,Supertel McEwen,26650,37101,36.06625,-87.63741,McEwen,TN,246
1975,Supertel Grantville,13226,17028,40.4033,-76.65073,Grantville,PA,153
1976,Supertel Wellsburg,1544,26070,40.25008,-80.58037,Wellsburg,WV,293
1977,Supertel Hazen,30736,72064,34.79457,-91.61226,Hazen,AR,59
1978,Supertel Missouri City,45335,77489,29.60068,-95.51605,Missouri City,TX,57
1979,Supertel Laredo,30761,78040,27.51349,-99.50232,Laredo,TX,215
1980,Supertel Alleyton,413,78935,29.68797,-96.43006,Alleyton,TX,83
1981,Supertel Summersville,3634,65571,37.18501,-91.64546,Summersville,MO,217
1982,Supertel Millersport,46381,43046,39.89917,-82.53844,Millersport,OH,258
1983,Supertel Augusta,35154,26704,39.28619,-78.59471,Augusta,WV,141
1984,Supertel Lonepine,34345,59848,47.71526,-114.68162,Lonepine,MT,107
1985,Supertel Saint Louis,35074,63113,38.65797,-90.2475,Saint Louis,MO,125
1986,Supertel Clinton,16815,44216,40.93848,-81.58397,Clinton,OH,43
1987,Supertel Westfield,46178,14787,42.31342,-79.5675,Westfield,NY,269
1988,Supertel Ridgway,29842,62979,37.80813,-88.2365,Ridgway,IL,69
1989,Supertel Ann Arbor,9578,48104,42.26343,-83.71748,Ann Arbor,MI,141
1990,Supertel Shorewood,45531,60404,41.50864,-88.22269,Shorewood,IL,278
1991,Supertel Clayton,44501,27527,35.65767,-78.38336,Clayton,NC,119
1992,Supertel Saxtons River,30771,5154,43.13558,-72.53424,Saxtons River,VT,258
1993,Supertel Hanover,49219,49241,42.10121,-84.60149,Hanover,MI,229
1994,Supertel Tujunga,20623,91042,34.30687,-118.25701,Tujunga,CA,259
1995,Supertel Wallace,44000,83873,47.5982,-115.90899,Wallace,ID,235
1996,Supertel Naval Air Station Jrb,10329,76127,32.77663,-97.43044,Naval Air Station Jrb,TX,125
1997,Supertel Huletts Landing,801,12841,43.59919,-73.5165,Huletts Landing,NY,203
1998,Supertel Hooker,5608,73945,36.8321,-101.22474,Hooker,OK,105
